"domainhistory","url","rating","hstsPolicy status"
18576,"talk.bindpose.com","B","""absent"""
18414,"zbgis.skgeodesy.sk","B","""absent"""
49293,"attractiv.sk","B","""absent"""
18576,"talk.bindpose.com","B","null"
18576,"talk.bindpose.com","B","""absent"""
5811,"www-h2.simyo.nl","B","null"
18603,"www2qual.troweprice.com","B","""absent"""
42682,"mediashop.tv","B","""absent"""
18595,"justus.jonas.stream","B","""absent"""
18664,"elo.vesta.academy","B","""absent"""
67961,"ssbxe.holmescc.edu","B","""absent"""
17098,"crywolfweb.loudoun.gov","B","""absent"""
49303,"motherduck.uk","B","""absent"""
34717,"client2.thefidelisgroup.net","B","""absent"""
18792,"roughneck.zedisolutions.com","B","""absent"""
49304,"api.weixin.qq.com","B","""absent"""
64836,"www.phillip.com.cn","B","""unknown"""
7119,"managedcaretest.sedgwick.com","B","""absent"""
18667,"www.realdaniadebat.dk","B","""absent"""
42722,"www.ontraq.us","B","""absent"""
64876,"webmail.cbuae.gov.ae","B","""absent"""
49077,"gbkpatch.omgs.com.tw","B","""absent"""
27445,"cadis.arlafoods.com","B","""absent"""
22262,"h4l3.eu","B","""present"""
18416,"zec.pabianice.pl","B","""absent"""
18416,"zec.pabianice.pl","B","null"
42747,"www.rap-iq.com","B","""present"""
64877,"acs9-csr.enstage-sas.com","B","""present"""
42642,"carillonweb.com","B","""absent"""
64885,"insight.suezwatertechnologies.com","B","""absent"""
64882,"adullact.org","B","""absent"""
18736,"www.torc.co.nz","B","""absent"""
35839,"gravitas.pl","B","""absent"""
49322,"subs.leeagrimedia.com","B","""absent"""
18719,"xulu.dramatify.com","B","null"
9352,"seosan.io","B","""present"""
18416,"zec.pabianice.pl","B","""absent"""
18765,"parents.htps.us","B","""absent"""
21639,"councildecisions.bury.gov.uk","B","""absent"""
22283,"www.siesmart.eu","B","""absent"""
42787,"frihler.net","B","""absent"""
28509,"mail.maxiufficio.it","B","""present"""
18416,"zec.pabianice.pl","B","""absent"""
11880,"0700manager.telekom-dienste.de","B","""absent"""
22299,"appointments.bell.ca","B","""unknown"""
18750,"pubgmap.com","B","""absent"""
18772,"habitica.com","B","""absent"""
35839,"gravitas.pl","B","""absent"""
64990,"secretdelivery.pl","B","""absent"""
64968,"phavi.lionfitness.pl","B","""absent"""
18887,"servicio-tecnico-cocinas.com","B","""absent"""
18750,"pubgmap.com","B","""absent"""
42830,"vpn.updoctors.com","B","""absent"""
42833,"www.venueparking.com","B","""absent"""
49355,"avisa.org.ve","B","""absent"""
18848,"www.krwcoalition.com","B","""absent"""
42834,"jira.scyllagroup.com","B","""absent"""
18818,"samsung.com.br","B","""absent"""
42722,"www.ontraq.us","B","""absent"""
18822,"www.pubgmap.com","B","""absent"""
22288,"mattermost.espatial.com","B","""absent"""
64965,"lionfitness.pl","B","""absent"""
6276,"sts.adfs.tadnet.eu","B","""present"""
42858,"services.jaga.id","B","""absent"""
42872,"sfs.cloudtactix.com","B","""absent"""
46502,"boucheron.com","B","null"
47487,"vpn-portal.dm-drogeriemarkt.org","B","""absent"""
49343,"yapsta.com","B","""absent"""
11897,"voa.dars.memnon.com","B","""absent"""
15047,"jprs.co.jp","B","""present"""
22326,"sjr.natixis.com","B","""unknown"""
18847,"donate.waramps.ca","B","""absent"""
18894,"polarismail.com","B","""absent"""
11042,"br.schoolsnear.com","B","""present"""
18882,"desasei.edomex.gob.mx","B","""absent"""
3000,"rarbg.com","B","""present"""
40136,"srsmodule.info","B","""absent"""
11900,"torbinka.com","B","""absent"""
18921,"restoration.centralparknyc.org","B","""absent"""
22199,"mail.digper.com","B","""absent"""
22288,"mattermost.espatial.com","B","""absent"""
42920,"adfs.transputec.com","B","""absent"""
49390,"mpg.mediagrif.com","B","""absent"""
18928,"sipsplanning.com","B","""absent"""
60532,"weekend.ctrip.com","B","""absent"""
18512,"ggpro-ie.asiwealthmanager.com","B","""absent"""
18936,"gsmr.org","B","""present"""
64940,"join.ncsist.org.tw","B","""absent"""
2677,"www.cecs478.me","B","""absent"""
64993,"e-days.e-days.co.uk","B","""absent"""
49407,"dev.topvisor.com","B","""present"""
19069,"npsonline.pti-nps.com","B","""absent"""
49412,"suivi-test-edi.sage.fr","B","""absent"""
18079,"hopscotchfetch.com","B","""absent"""
18959,"aukcje.onebid.pl","B","""absent"""
40355,"remote.grayside.co.uk","B","""absent"""
34443,"www.beggshoes.com","B","""absent"""
11920,"adfs.uralsibins.ru","B","""absent"""
18823,"www.oldmutual.com.mx","B","""absent"""
18995,"paynescheckcashing.com","B","""absent"""
65007,"www.lettertomybone.com","B","""present"""
42973,"api.getgems.org","B","""absent"""
21162,"www.greateasterntakaful.com","B","""present"""
18848,"www.krwcoalition.com","B","""absent"""
11922,"auth.propertyshark.com","B","""absent"""
14897,"mail.pp.es","B","""absent"""
65024,"www.bookingcar.su","B","""absent"""
49420,"clppush-stg.tmcas.trendmicro.com","B","""absent"""
43945,"online.mhcbr.ru","B","""absent"""
22377,"webmail.toile-libre.org","B","""absent"""
22398,"mountvpn.synectics-solutions.com","B","""present"""
13096,"pge.com","B","""absent"""
10023,"unity.finance","B","""absent"""
2677,"www.cecs478.me","B","null"
43011,"dnaweb1.secunm.org","B","""absent"""
65019,"www.bpplus.com","B","""absent"""
49456,"tabloiddollars.com","B","""absent"""
22412,"mercy.net","B","""absent"""
1355,"cloudtrack.dichter-neira.com","B","""absent"""
24679,"purelypersonal.co.uk","B","""absent"""
42838,"tis.ausd.us","B","""absent"""
22408,"uwm.com","B","""absent"""
22403,"browserprint.info","B","""present"""
16839,"bouwkolom.fnv.nl","B","""absent"""
21171,"app.lendingkart.com","B","""absent"""
43060,"annadale.ourcontent.com.au","B","""absent"""
49420,"clppush-stg.tmcas.trendmicro.com","B","""absent"""
19137,"platform.clickatell.com","B","""absent"""
19132,"smithbrothersfarms.com","B","""absent"""
49407,"dev.topvisor.com","B","""present"""
19159,"www.foodkick.com","B","""absent"""
49361,"www.kormidlo.org","B","""absent"""
49551,"www.for.ie","B","""absent"""
54316,"littlebuilder.ru","B","""present"""
43074,"ejerciciointeligente.com","B","""absent"""
43082,"sensay.it","B","""present"""
19191,"aquent.com","B","""absent"""
43093,"www.test.landata.vic.gov.au","B","""absent"""
11959,"itunes.apple.com","B","""present"""
625,"bitcosmos.biz","B","""absent"""
43104,"newtonestrings.com","B","""absent"""
11967,"kspi.kz","B","""present"""
19206,"dev.spfequipt.com","B","""absent"""
11971,"lankareload.com","B","""absent"""
22457,"uk.test.mbsync.com","B","""unknown"""
29532,"bestbusinesses.co.uk","B","null"
19195,"www.genuitec.com","B","""absent"""
3021,"www.ccu.edu","B","""absent"""
22469,"mobilecorporate.itau.com.ar","B","""absent"""
11974,"unchecky.com","B","""absent"""
29532,"bestbusinesses.co.uk","B","null"
54304,"aclreporting-stage.icfiweb.com","B","""present"""
1185,"us.mahindradigisense.com","B","""absent"""
43152,"www.customerservices.philips.com","B","""absent"""
65108,"gaua.hit.gemius.pl","B","""absent"""
49485,"regenbogenwald.de","B","null"
49077,"gbkpatch.omgs.com.tw","B","null"
22103,"annaeliquid.com","B","""absent"""
11042,"br.schoolsnear.com","B","""present"""
43157,"dwbestat1.secunm.org","B","""absent"""
7538,"www.oregon.k12.wi.us","B","""absent"""
34374,"www.cumlaude21.it","B","""absent"""
49077,"gbkpatch.omgs.com.tw","B","""absent"""
49496,"itsm-portal-dev.essilor.com","B","""present"""
22479,"mobileempresas.itau.com.ar","B","null"
6305,"sistemas.anatel.gov.br","B","""absent"""
49490,"mkpatch.omgs.com.tw","B","""absent"""
1533,"www.jao.fi","B","""absent"""
22481,"sophie.hispasec.com","B","""absent"""
43172,"myofficeproducts.com","B","""absent"""
22487,"remote.tsu-gmbh.de","B","""absent"""
65126,"vendigital.com","B","""absent"""
24557,"ecampus.fmuniv.edu","B","""absent"""
54276,"condortravel.com","B","""absent"""
54271,"cryptotek.org","B","""present"""
19468,"shop.mayflower.dk","B","""absent"""
22479,"mobileempresas.itau.com.ar","B","""absent"""
43189,"365daily.one","B","""absent"""
6323,"stage.johnst.net","B","""absent"""
49513,"img.pazzo.com.tw","B","""absent"""
19329,"accrde.sogeti.be","B","""absent"""
19319,"mxt.smsglobal.com","B","""absent"""
43239,"app.zonaster.com","B","null"
65116,"mail.vernet.fr","B","""absent"""
49516,"gamebarpatch.me2.com.tw","B","""absent"""
43246,"vtex.semparar.com.br","B","""absent"""
19342,"www.sbir.be","B","""absent"""
6332,"flatstage.johnst.net","B","""absent"""
19338,"sbir.be","B","""absent"""
22524,"my.seesworld.org","B","""absent"""
43093,"www.test.landata.vic.gov.au","B","""absent"""
22532,"our.seesworld.org","B","""absent"""
19417,"www.kinderhaus-blaubaer.de","B","""absent"""
22538,"carbon60oliveoil.com","B","""absent"""
65171,"nagios02.netgroup.dk","B","""absent"""
18512,"ggpro-ie.asiwealthmanager.com","B","""absent"""
22521,"mobilewebserver9-pokertest9ext.installprogram.eu","B","""absent"""
43284,"x5x.ru","B","""absent"""
65182,"voip.bqs.de","B","""present"""
19391,"myaccount.boostmobile.com","B","""absent"""
19388,"nt.sogeti.be","B","""absent"""
5417,"async.uticorp.com","B","""absent"""
27555,"eminemblog.com","B","""absent"""
49549,"audiobooki.ebookpoint.pl","B","""absent"""
43294,"codelling.com","B","""absent"""
19416,"demo.multihaz.hu","B","""absent"""
11042,"br.schoolsnear.com","B","""present"""
3025,"cloud.loanme.pl","B","""absent"""
65267,"www.avaya.com","B","""absent"""
19458,"ssp.vip.symantec.com","B","""absent"""
43319,"www.apple.co.nz","B","""absent"""
6331,"bien-estimer-safti.fr","B","""absent"""
19510,"silver.logisedi.com","B","""absent"""
22562,"epg.spie.com","B","""absent"""
22567,"dreamauthentics.com","B","""absent"""
64763,"delfi.lv","B","""absent"""
19480,"www.jankee.com","B","""present"""
19753,"randembigcommerce.randemgroup.com.au","B","""absent"""
19475,"riskman.rok.catholic.edu.au","B","""absent"""
65217,"www.questraworld.es","B","""absent"""
49578,"bekk.no","B","""absent"""
19511,"oneclickhrm.com","B","""absent"""
65235,"bdb.kvhc.se","B","""absent"""
65258,"ts.hoogewerf.nl","B","""absent"""
22609,"ca.preprod.mbsync.com","B","""present"""
43406,"gampang.id","B","""absent"""
49496,"itsm-portal-dev.essilor.com","B","""present"""
22607,"host.com.tw","B","""absent"""
19543,"www.qualitia.co.jp","B","""absent"""
22602,"palitranews.ge","B","""absent"""
22586,"tenkisti.com","B","""present"""
19543,"www.qualitia.co.jp","B","""absent"""
7534,"us1.demo.paloaltonetworks.com","B","""absent"""
22630,"preprod.gm-esignature.com","B","""absent"""
65007,"www.lettertomybone.com","B","""present"""
1437,"www.lojadaadriana.com","B","""absent"""
49551,"www.for.ie","B","""absent"""
11042,"br.schoolsnear.com","B","""present"""
22619,"www.nuorder.com","B","""absent"""
6225,"dotnetservices.busguru.co.uk","B","""absent"""
49614,"www.postonline.co.uk","B","""absent"""
19603,"reports.athensadmin.com","B","""absent"""
8578,"mijn.silvasoft.nl","B","""present"""
22636,"preprod.dcsync.com","B","""present"""
65291,"mail.hoogewerf.nl","B","""absent"""
19636,"promotionsmanagerapi.fishbowl.com","B","""absent"""
43463,"ise.iautoparts.biz","B","""absent"""
49625,"nc.schrottfresse.de","B","""present"""
19605,"blog.koriel.kr","B","""absent"""
19631,"www.first-american.net","B","""absent"""
49634,"www.mind.org.uk","B","""absent"""
8315,"instagram.com","B","""absent"""
49631,"mail.aitec.sk","B","""absent"""
54073,"wilson2.ykk.it","B","""absent"""
65292,"125.ia.ca","B","""absent"""
43484,"ptx.xplorin.id","B","""present"""
22469,"mobilecorporate.itau.com.ar","B","""absent"""
49649,"verify.cloud.playtika.com","B","""absent"""
22479,"mobileempresas.itau.com.ar","B","""absent"""
6349,"scribie.com","B","""present"""
43496,"tskfood.com","B","""absent"""
34170,"cdn2.social3w.fr","B","""absent"""
65227,"ln.lasy.gov.pl","B","""absent"""
19657,"stage-mcountryguides.internationalsos.com","B","""absent"""
43501,"www.iautoparts.biz","B","""absent"""
49646,"kurtech.co.uk","B","""absent"""
19661,"mcountryguides.internationalsos.com","B","""absent"""
62864,"www.forumcommunity.net","B","""absent"""
19687,"sinlyncwebext.internationalsos.com","B","""absent"""
54073,"wilson2.ykk.it","B","""absent"""
12044,"srv1.snowglowb.agency","B","""absent"""
12045,"www.groupalia.it","B","""absent"""
14184,"www.whatalifetours.com","B","""present"""
19654,"cloud-cr.economyrentacar.com","B","""absent"""
43518,"mdmsentry.ombo.nsw.gov.au","B","""unknown"""
11042,"br.schoolsnear.com","B","""present"""
43522,"planita.ru","B","""absent"""
65386,"share.greendelta.com","B","""absent"""
19709,"www.fk-kosha.or.jp","B","""absent"""
19702,"webcr4.surfboard.co.jp","B","""absent"""
6364,"origin-www.childrensplace.com","B","""absent"""
43531,"webmail.tinosoft.com","B","""absent"""
43539,"registry.vgm.tv","B","""absent"""
49672,"www.qnb.com","B","""absent"""
19741,"www.eduweb.vic.gov.au","B","""absent"""
16180,"api2.rechart.eu","B","""absent"""
19737,"bologna.mcx.nl","B","""absent"""
22687,"cbscnrfp.com","B","""absent"""
65392,"ia.nspmotion.com","B","""unknown"""
49361,"www.kormidlo.org","B","""absent"""
4568,"nxpay2go-sb.nxp.com","B","""unknown"""
408,"www.sandals.com","B","""absent"""
40911,"mail2.polri.go.id","B","""absent"""
22700,"content.aba.com","B","""absent"""
22702,"rel.tlsreview.com","B","""present"""
43566,"myvideo.bca.co.id","B","""absent"""
12056,"node-m.kkb.ru","B","""absent"""
8727,"mijn.offective.nl","B","""present"""
43577,"wechatpay.kizo-japan.co.jp","B","""absent"""
22602,"palitranews.ge","B","""absent"""
19810,"api.smartsheet.com","B","""absent"""
19821,"secure.questdiagnostics.com","B","""absent"""
49361,"www.kormidlo.org","B","""absent"""
22718,"sslvpn01.carnegie.lu","B","""present"""
12069,"24hourkeys.com","B","""absent"""
65390,"examples.greendelta.com","B","""absent"""
43602,"misp.borty.co.nz","B","""absent"""
46039,"piwik.asta-due.de","B","""absent"""
49713,"api.wonderfulnet.cn","B","""absent"""
65431,"siapec3aged.ma.gov.br","B","""absent"""
19903,"blog.peachgyoza.com","B","""absent"""
19910,"grd.pritok.ru","B","""absent"""
43611,"webstg.search.smt.docomo.ne.jp","B","""absent"""
1561,"www.kaisarjudi.com","B","""absent"""
22737,"cws.huginonline.com","B","""absent"""
22739,"www.academiadeltransportista.com","B","""absent"""
6381,"secure.comodo.net","B","""present"""
22745,"badssl.gatewayapi.com","B","""absent"""
43624,"starbucksmy.com","B","""absent"""
6388,"reset.utahdcc.org","B","""absent"""
65436,"athclaims.evertecinc.com","B","""absent"""
43639,"project-pcb.com","B","""absent"""
43638,"mdesqa.wellsfargo.com","B","""absent"""
65392,"ia.nspmotion.com","B","""unknown"""
22602,"palitranews.ge","B","null"
65443,"link.bursamalaysia.com","B","""absent"""
19935,"sampleapi.mcxplatform.com.au","B","""absent"""
19923,"secure.stage.paygateway.ru","B","""present"""
22753,"www.cesad.fr","B","""absent"""
43647,"suggeststg.search.smt.docomo.ne.jp","B","""absent"""
3002,"hola-lola.com","B","null"
65386,"share.greendelta.com","B","null"
19903,"blog.peachgyoza.com","B","""absent"""
43658,"amiunique.org","B","""absent"""
28504,"ssbtest1.gulfcoast.edu","B","""absent"""
43663,"4ept.net","B","""present"""
65319,"www.bursamalaysia.com","B","""absent"""
19975,"www.thinkific.com","B","""present"""
19973,"us.ganoexcel.com","B","""absent"""
22602,"palitranews.ge","B","""absent"""
8832,"secure.earny.nl","B","""absent"""
49732,"covea.wynsure.cloud","B","""absent"""
65443,"link.bursamalaysia.com","B","""absent"""
12101,"www.iwantku.com","B","""absent"""
19906,"discuss.datasciencedojo.com","B","""present"""
1552,"secure.doi.gov","B","""present"""
19543,"www.qualitia.co.jp","B","""absent"""
43666,"ciberisk.net","B","""absent"""
12099,"bobbiny.com","B","""absent"""
19976,"institutofiel.com","B","null"
43692,"rocketscrum.com","B","""absent"""
46039,"piwik.asta-due.de","B","""absent"""
19910,"grd.pritok.ru","B","""absent"""
21785,"mdm.pfennigparade.de","B","""unknown"""
43666,"ciberisk.net","B","""absent"""
20031,"smp.btpn.com","B","""unknown"""
22775,"my.megacampus.ru","B","""absent"""
20030,"eyedoctor.hk","B","""absent"""
3460,"www.player.co.kr","B","""absent"""
20364,"www.4job.co","B","""absent"""
12104,"productsmastery.com","B","""absent"""
65499,"secure.merchantengine.com","B","""absent"""
43666,"ciberisk.net","B","""absent"""
20064,"kore-karada.jp","B","""absent"""
65506,"deposittrace.bancopopular.com","B","""absent"""
49770,"eraserver.m2groep.nl","B","""absent"""
12108,"340b.walgreens.com","B","""absent"""
22792,"www.moen.com","B","""disabled"""
49769,"adfoto.com.ua","B","""absent"""
3002,"hola-lola.com","B","""absent"""
65514,"www.dcqa.peoplenetonline.com","B","""absent"""
8906,"app.kasco.org","B","""absent"""
49361,"www.kormidlo.org","B","""absent"""
3804,"apps.myrental.com","B","""present"""
65471,"solleftea.se","B","""absent"""
20118,"www.meiji.co.jp","B","""absent"""
22821,"wrkhome01.carnegie.lu","B","""present"""
65514,"www.dcqa.peoplenetonline.com","B","""absent"""
43782,"friendscout24.it","B","""absent"""
20160,"connect-qa.na.proservice.dxone.beckmancoulter.com","B","""absent"""
3219,"pts.onestorecorp.com","B","""absent"""
33867,"chat.fenixpoland.pl","B","""absent"""
28433,"mateszalkafidesz.hu","B","""absent"""
65546,"excelmanagedcare.com","B","""absent"""
22836,"box-office.co","B","""absent"""
49812,"mail.shmu.sk","B","""absent"""
20188,"www.firstdirect.com","B","""absent"""
17531,"www.hello-fioul.fr","B","""absent"""
49789,"ferris.edu","B","""absent"""
53020,"email-na.mentorg.com","B","""absent"""
28440,"www.cbisaonline.com","B","""absent"""
6409,"loans.unitedfcu.com","B","""absent"""
20195,"tuprag.net","B","""absent"""
43824,"ondernemen.accdesk.be","B","""absent"""
49790,"en.wikifur.com","B","""absent"""
43823,"dashboard.myplantlink.com","B","""absent"""
4055,"baidu.com","B","""absent"""
16220,"mail.se.novamedia.com","B","""absent"""
41582,"www.countryporch.com","B","""absent"""
49800,"portal.tabtec.uk","B","""absent"""
14200,"ca-sdkapi.itop.qq.com","B","""absent"""
43522,"planita.ru","B","""absent"""
11662,"zeitpo.srl","B","""absent"""
65603,"ibbweb.tecmarket.it","B","""absent"""
49812,"mail.shmu.sk","B","""absent"""
43851,"bumble.com","B","""disabled"""
20291,"district0x.chat","B","""absent"""
